nom,prenom_x,age_x,taille_x,poids_x,sexe_x,sport_licence_x,niveau_etude_x,region_x,smoker_x,nationalité_francaise_x,revenu_estime_mois_x,montant_pret_x,prenom_y,age_y,taille_y,poids_y,sexe_y,sport_licence_y,niveau_etude_y,region_y,smoker_y,nationalité_francaise_y,revenu_estime_mois_y,montant_pret_y
Rousset,Josette,59,164.6,66.6,H,oui,doctorat,Normandie,oui,oui,1634,21211.241858202226,Margot,24,172.7,38.9,F,oui,bac,Normandie,non,oui,2389,20762.918276433527
Roger,Théodore,52,167.6,57.7,H,non,master,Auvergne-Rhône-Alpes,non,non,500,500.0,Sylvie,31,176.2,64.5,F,oui,bac,Occitanie,oui,oui,2952,8798.860751673972
Roger,Théodore,52,167.6,57.7,H,non,master,Auvergne-Rhône-Alpes,non,non,500,500.0,Sylvie,74,157.4,60.8,F,oui,bac+2,Corse,oui,non,2049,500.0
Roger,Théodore,52,167.6,57.7,H,non,master,Auvergne-Rhône-Alpes,non,non,500,500.0,Antoine,34,167.0,73.6,H,non,bac+2,Bretagne,oui,oui,1118,14561.03224396515
Roger,Théodore,52,167.6,57.7,H,non,master,Auvergne-Rhône-Alpes,non,non,500,500.0,Emmanuel,63,166.0,99.9,F,oui,aucun,Bretagne,oui,oui,1501,500.0
Roger,Théodore,52,167.6,57.7,H,non,master,Auvergne-Rhône-Alpes,non,non,500,500.0,Clémence,23,168.5,65.1,F,oui,bac+2,Provence-Alpes-Côte d’Azur,non,oui,1248,20237.633377791823
Roger,Théodore,52,167.6,57.7,H,non,master,Auvergne-Rhône-Alpes,non,non,500,500.0,Adélaïde,38,184.8,55.1,H,oui,bac,Bretagne,oui,non,2663,500.0
Goncalves,Paulette,47,164.0,67.1,H,oui,master,Hauts-de-France,non,oui,2217,20092.37800775741,Marguerite,22,169.7,70.9,H,non,aucun,Corse,oui,non,5455,500.0
Goncalves,Paulette,47,164.0,67.1,H,oui,master,Hauts-de-France,non,oui,2217,20092.37800775741,René,40,162.2,53.3,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,4602,32351.702710652367
Goncalves,Paulette,47,164.0,67.1,H,oui,master,Hauts-de-France,non,oui,2217,20092.37800775741,Valentine,19,184.7,66.9,F,oui,bac+2,Corse,oui,oui,1697,4243.832021400901
Goncalves,Paulette,47,164.0,67.1,H,oui,master,Hauts-de-France,non,oui,2217,20092.37800775741,Marine,59,175.1,78.1,H,non,bac,Île-de-France,oui,oui,3787,8879.46177569127
Goncalves,Paulette,47,164.0,67.1,H,oui,master,Hauts-de-France,non,oui,2217,20092.37800775741,Joseph,54,169.3,63.2,H,non,bac+2,Auvergne-Rhône-Alpes,oui,oui,2734,12394.6982037811
Goncalves,Paulette,47,164.0,67.1,H,oui,master,Hauts-de-France,non,oui,2217,20092.37800775741,Antoinette,27,156.8,74.2,H,oui,aucun,Hauts-de-France,oui,oui,500,500.0
Goncalves,Paulette,47,164.0,67.1,H,oui,master,Hauts-de-France,non,oui,2217,20092.37800775741,Inès,53,173.5,71.3,F,oui,master,Hauts-de-France,non,oui,2926,24132.735737277297
Goncalves,Paulette,47,164.0,67.1,H,oui,master,Hauts-de-France,non,oui,2217,20092.37800775741,Olivier,25,183.3,82.4,H,non,master,Occitanie,non,oui,2689,16755.287918644823
Lagarde,Henri,47,163.7,62.4,H,oui,master,Occitanie,oui,oui,3578,25756.22944906494,Célina,43,174.1,82.3,F,oui,aucun,Bretagne,oui,oui,4776,11122.076818425514
Lagarde,Henri,47,163.7,62.4,H,oui,master,Occitanie,oui,oui,3578,25756.22944906494,Alexandria,73,174.2,79.1,F,oui,bac+2,Occitanie,non,non,4967,10395.913579052616
Lagarde,Henri,47,163.7,62.4,H,oui,master,Occitanie,oui,oui,3578,25756.22944906494,Gérard,35,184.6,80.6,H,non,bac,Auvergne-Rhône-Alpes,oui,oui,3446,8592.9577030136
Lagarde,Henri,47,163.7,62.4,H,oui,master,Occitanie,oui,oui,3578,25756.22944906494,Diane,31,171.2,75.8,H,oui,aucun,Île-de-France,oui,oui,500,10780.507948467668
Lagarde,Henri,47,163.7,62.4,H,oui,master,Occitanie,oui,oui,3578,25756.22944906494,Océane,66,177.0,74.2,H,non,doctorat,Occitanie,oui,oui,2249,20633.763568375784
Lagarde,Henri,47,163.7,62.4,H,oui,master,Occitanie,oui,oui,3578,25756.22944906494,Suzanne,22,159.5,76.4,H,oui,master,Occitanie,non,oui,500,19858.196036711804
Lagarde,Henri,47,163.7,62.4,H,oui,master,Occitanie,oui,oui,3578,25756.22944906494,Victoire,24,176.3,51.4,H,oui,bac,Auvergne-Rhône-Alpes,oui,oui,696,1421.0697593673626
Lagarde,Henri,47,163.7,62.4,H,oui,master,Occitanie,oui,oui,3578,25756.22944906494,Dorothée,75,154.2,88.7,F,oui,bac,Corse,non,non,5177,500.0
Rodrigues,Maggie,74,171.7,57.5,H,oui,bac+2,Bretagne,non,oui,3849,40000.0,Diane,37,175.0,86.8,H,oui,bac+2,Île-de-France,oui,non,4238,500.0
Rodrigues,Maggie,74,171.7,57.5,H,oui,bac+2,Bretagne,non,oui,3849,40000.0,Thérèse,60,165.1,79.5,F,oui,bac,Auvergne-Rhône-Alpes,non,oui,2527,20368.231918094152
Rodrigues,Maggie,74,171.7,57.5,H,oui,bac+2,Bretagne,non,oui,3849,40000.0,Stéphanie,72,168.9,78.5,F,non,master,Île-de-France,non,oui,1711,22936.05848888315
Rodrigues,Maggie,74,171.7,57.5,H,oui,bac+2,Bretagne,non,oui,3849,40000.0,Aurélie,59,158.8,58.5,F,non,aucun,Bretagne,non,non,2581,500.0
Rodrigues,Maggie,74,171.7,57.5,H,oui,bac+2,Bretagne,non,oui,3849,40000.0,François,44,157.7,61.1,F,non,bac+2,Corse,non,oui,2930,7269.545613273221
Dubois,Alice,65,167.2,67.6,H,oui,bac+2,Occitanie,non,oui,2204,27832.566564074503,Thérèse,43,167.7,48.8,H,oui,master,Île-de-France,non,oui,1995,19143.37288698801
Dubois,Alice,65,167.2,67.6,H,oui,bac+2,Occitanie,non,oui,2204,27832.566564074503,Nathalie,46,183.6,76.2,F,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,4752,18565.342687611574
Dubois,Alice,65,167.2,67.6,H,oui,bac+2,Occitanie,non,oui,2204,27832.566564074503,Michèle,26,174.2,59.4,F,oui,aucun,Auvergne-Rhône-Alpes,non,oui,2433,24244.39937437157
Dubois,Alice,65,167.2,67.6,H,oui,bac+2,Occitanie,non,oui,2204,27832.566564074503,Julien,18,170.2,55.4,H,non,aucun,Provence-Alpes-Côte d’Azur,oui,non,4064,500.0
Dubois,Alice,65,167.2,67.6,H,oui,bac+2,Occitanie,non,oui,2204,27832.566564074503,Gilles,24,173.6,57.0,F,non,bac,Provence-Alpes-Côte d’Azur,oui,oui,2462,3114.841918979429
Dubois,Alice,65,167.2,67.6,H,oui,bac+2,Occitanie,non,oui,2204,27832.566564074503,Luce,35,163.9,57.2,H,oui,bac+2,Île-de-France,oui,non,1766,500.0
Dubois,Alice,65,167.2,67.6,H,oui,bac+2,Occitanie,non,oui,2204,27832.566564074503,Constance,73,174.1,66.5,F,non,doctorat,Normandie,non,non,1427,500.0
Barbier,William,56,161.3,54.3,F,oui,master,Hauts-de-France,oui,oui,500,8327.6146070927,Honoré,25,154.7,77.7,F,non,master,Hauts-de-France,non,non,3186,500.0
Barbier,William,56,161.3,54.3,F,oui,master,Hauts-de-France,oui,oui,500,8327.6146070927,Frédérique,60,166.7,60.8,F,oui,bac+2,Occitanie,oui,oui,1197,500.0
Barbier,William,56,161.3,54.3,F,oui,master,Hauts-de-France,oui,oui,500,8327.6146070927,Émilie,34,195.7,36.3,F,non,master,Hauts-de-France,non,non,3230,500.0
Carlier,Anaïs,44,159.3,53.2,H,oui,doctorat,Normandie,non,oui,3842,36907.99364869291,David,36,165.1,64.7,F,non,bac+2,Occitanie,oui,oui,1576,2531.486523296976
Carlier,Anaïs,44,159.3,53.2,H,oui,doctorat,Normandie,non,oui,3842,36907.99364869291,Gabriel,35,176.9,74.0,F,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,oui,3289,12239.09481739935
Carlier,Anaïs,44,159.3,53.2,H,oui,doctorat,Normandie,non,oui,3842,36907.99364869291,Caroline,57,180.8,73.2,H,non,aucun,Auvergne-Rhône-Alpes,oui,oui,2738,2347.0131204599425
Roy,Zacharie,53,174.0,71.9,H,oui,doctorat,Occitanie,non,oui,4029,37114.97887707186,Maurice,25,158.0,99.5,H,oui,aucun,Bretagne,non,oui,2542,15384.504276532434
Roy,Zacharie,53,174.0,71.9,H,oui,doctorat,Occitanie,non,oui,4029,37114.97887707186,Pauline,28,181.9,73.2,H,oui,master,Bretagne,non,non,3732,11201.462569060986
Roy,Zacharie,53,174.0,71.9,H,oui,doctorat,Occitanie,non,oui,4029,37114.97887707186,Laurence,68,153.3,76.1,F,non,master,Île-de-France,non,non,3359,6179.9721983562085
Roy,Zacharie,53,174.0,71.9,H,oui,doctorat,Occitanie,non,oui,4029,37114.97887707186,Charlotte,58,147.7,73.4,H,non,bac,Île-de-France,non,oui,1826,6692.396933531173
Roy,Zacharie,53,174.0,71.9,H,oui,doctorat,Occitanie,non,oui,4029,37114.97887707186,Arthur,71,167.8,49.8,F,non,bac,Bretagne,non,non,4621,500.0
Roy,Zacharie,53,174.0,71.9,H,oui,doctorat,Occitanie,non,oui,4029,37114.97887707186,Corinne,25,195.0,54.2,F,non,bac+2,Normandie,oui,oui,2075,500.0
Roy,Zacharie,53,174.0,71.9,H,oui,doctorat,Occitanie,non,oui,4029,37114.97887707186,Nath,29,170.4,86.4,F,non,bac,Auvergne-Rhône-Alpes,oui,oui,2415,500.0
Mace,Maryse,38,156.0,76.5,H,oui,aucun,Occitanie,non,oui,2293,9267.975242105034,Astrid,43,170.1,70.7,H,non,doctorat,Normandie,non,non,1959,500.0
Mace,Maryse,38,156.0,76.5,H,oui,aucun,Occitanie,non,oui,2293,9267.975242105034,Agnès,55,175.2,61.4,H,non,aucun,Bretagne,oui,oui,2470,500.0
Mace,Maryse,38,156.0,76.5,H,oui,aucun,Occitanie,non,oui,2293,9267.975242105034,Maggie,52,177.6,80.3,H,oui,master,Provence-Alpes-Côte d’Azur,non,oui,4718,40000.0
Mace,Maryse,38,156.0,76.5,H,oui,aucun,Occitanie,non,oui,2293,9267.975242105034,Éric,42,144.7,80.2,F,non,bac,Île-de-France,oui,oui,2651,500.0
Mace,Maryse,38,156.0,76.5,H,oui,aucun,Occitanie,non,oui,2293,9267.975242105034,Marine,43,170.4,85.6,F,non,master,Auvergne-Rhône-Alpes,non,non,2901,500.0
Cousin,Hugues,61,166.7,79.3,H,oui,doctorat,Normandie,non,oui,3818,35330.63137651656,Charlotte,62,172.7,78.3,F,oui,master,Bretagne,non,oui,2908,33322.07027268155
Cousin,Hugues,61,166.7,79.3,H,oui,doctorat,Normandie,non,oui,3818,35330.63137651656,Maryse,55,161.0,79.0,F,oui,master,Hauts-de-France,oui,non,1361,500.0
Cousin,Hugues,61,166.7,79.3,H,oui,doctorat,Normandie,non,oui,3818,35330.63137651656,Aimée,53,149.6,70.7,F,oui,bac,Occitanie,oui,oui,2201,1624.642677331616
Cousin,Hugues,61,166.7,79.3,H,oui,doctorat,Normandie,non,oui,3818,35330.63137651656,Véronique,20,177.6,69.2,F,oui,aucun,Provence-Alpes-Côte d’Azur,non,oui,1838,12379.69438451604
Cousin,Hugues,61,166.7,79.3,H,oui,doctorat,Normandie,non,oui,3818,35330.63137651656,Capucine,71,166.0,68.3,F,non,aucun,Provence-Alpes-Côte d’Azur,non,non,2817,500.0
Poirier,Xavier,74,165.6,77.2,H,non,master,Bretagne,non,non,4969,500.0,Manon,50,164.0,38.1,F,oui,bac+2,Bretagne,non,non,1869,500.0
Poirier,Xavier,74,165.6,77.2,H,non,master,Bretagne,non,non,4969,500.0,Christine,58,171.2,92.7,F,non,doctorat,Auvergne-Rhône-Alpes,non,non,2958,500.0
Julien,Éléonore,67,171.3,79.6,H,oui,bac,Corse,non,non,773,500.0,Christophe,54,167.3,80.8,H,non,bac+2,Corse,non,oui,4302,15855.863205371264
Julien,Éléonore,67,171.3,79.6,H,oui,bac,Corse,non,non,773,500.0,Pierre,20,186.3,64.3,H,non,doctorat,Bretagne,non,oui,2255,23631.28032534828
Julien,Éléonore,67,171.3,79.6,H,oui,bac,Corse,non,non,773,500.0,Lucas,64,141.3,69.6,H,non,aucun,Corse,non,oui,4626,9752.490107224348
Julien,Éléonore,67,171.3,79.6,H,oui,bac,Corse,non,non,773,500.0,Anne,62,169.7,74.2,F,non,bac+2,Provence-Alpes-Côte d’Azur,oui,oui,1528,500.0
Julien,Éléonore,67,171.3,79.6,H,oui,bac,Corse,non,non,773,500.0,Thérèse,44,164.8,116.2,F,non,aucun,Hauts-de-France,oui,non,4132,500.0
Julien,Éléonore,67,171.3,79.6,H,oui,bac,Corse,non,non,773,500.0,Suzanne,67,178.4,54.2,F,oui,master,Bretagne,oui,non,500,500.0
Dupuis,Martine,62,162.8,51.4,H,oui,aucun,Bretagne,non,oui,3027,16806.234219700786,Isabelle,20,154.3,90.3,H,non,aucun,Île-de-France,non,oui,1766,7730.411657119834
Dupuis,Martine,62,162.8,51.4,H,oui,aucun,Bretagne,non,oui,3027,16806.234219700786,Théophile,40,167.2,89.4,H,non,master,Normandie,oui,non,3006,500.0
Dupuis,Martine,62,162.8,51.4,H,oui,aucun,Bretagne,non,oui,3027,16806.234219700786,Suzanne,32,172.9,84.4,F,non,master,Bretagne,oui,oui,1550,12689.700967675662
Dupuis,Martine,62,162.8,51.4,H,oui,aucun,Bretagne,non,oui,3027,16806.234219700786,Nathalie,37,144.8,67.7,H,oui,master,Normandie,oui,non,3772,3349.2532593637416
Roussel,Philippe,45,159.0,64.8,H,oui,doctorat,Normandie,oui,oui,4021,27707.2091280258,Margaud,72,168.4,69.6,H,oui,bac,Auvergne-Rhône-Alpes,non,non,1380,500.0
Roussel,Philippe,45,159.0,64.8,H,oui,doctorat,Normandie,oui,oui,4021,27707.2091280258,Jacqueline,25,160.3,64.0,H,non,doctorat,Corse,oui,oui,3985,20832.569392867717
Roussel,Philippe,45,159.0,64.8,H,oui,doctorat,Normandie,oui,oui,4021,27707.2091280258,Agathe,27,149.8,27.5,H,oui,bac,Corse,oui,oui,3476,15274.4678457162
Richard,Renée,45,169.8,73.1,H,oui,master,Normandie,non,oui,500,20158.750548736454,Isaac,36,169.9,56.5,F,oui,bac,Bretagne,oui,oui,2590,4245.826024108752
Richard,Renée,45,169.8,73.1,H,oui,master,Normandie,non,oui,500,20158.750548736454,Emmanuel,70,179.8,65.1,H,non,aucun,Corse,oui,non,500,500.0
Durand,Josette,49,174.5,69.9,H,oui,bac,Occitanie,non,non,2495,500.0,Emmanuelle,38,170.1,50.3,F,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,1221,23853.640718210983
Durand,Josette,49,174.5,69.9,H,oui,bac,Occitanie,non,non,2495,500.0,Patricia,67,167.2,66.2,F,oui,aucun,Provence-Alpes-Côte d’Azur,non,non,2210,500.0
Durand,Josette,49,174.5,69.9,H,oui,bac,Occitanie,non,non,2495,500.0,Théophile,36,174.8,80.9,H,non,bac,Auvergne-Rhône-Alpes,non,oui,1669,2534.7297614241293
Durand,Josette,49,174.5,69.9,H,oui,bac,Occitanie,non,non,2495,500.0,Xavier,28,162.2,80.6,H,non,bac,Normandie,non,oui,5001,21413.671516025814
Marion,Alain,54,163.2,58.4,H,oui,doctorat,Corse,non,non,1416,500.0,Louise,63,169.4,58.7,F,oui,master,Occitanie,oui,oui,2163,14973.602804133328
Marion,Alain,54,163.2,58.4,H,oui,doctorat,Corse,non,non,1416,500.0,Guy,66,189.4,55.0,F,non,doctorat,Normandie,non,non,1686,500.0
Marion,Alain,54,163.2,58.4,H,oui,doctorat,Corse,non,non,1416,500.0,Tristan,58,164.7,37.7,H,oui,doctorat,Normandie,non,oui,3816,33703.152641368346
Marion,Alain,54,163.2,58.4,H,oui,doctorat,Corse,non,non,1416,500.0,Suzanne,46,180.9,64.4,H,non,doctorat,Normandie,oui,oui,2522,10485.556061302108
Marion,Alain,54,163.2,58.4,H,oui,doctorat,Corse,non,non,1416,500.0,Claire,29,175.8,68.5,F,oui,bac,Île-de-France,non,non,2431,500.0
Marion,Alain,54,163.2,58.4,H,oui,doctorat,Corse,non,non,1416,500.0,Antoinette,37,164.0,64.9,F,oui,master,Provence-Alpes-Côte d’Azur,oui,oui,500,3816.534405395924
Pineau,Victor,54,158.4,65.9,H,oui,master,Normandie,non,non,3471,3476.784568286216,Constance,66,180.9,71.0,F,non,aucun,Auvergne-Rhône-Alpes,non,non,1206,500.0
Pineau,Victor,54,158.4,65.9,H,oui,master,Normandie,non,non,3471,3476.784568286216,Marcel,26,161.1,64.2,F,oui,master,Normandie,non,oui,2288,21243.82819994378
Renault,Jeannine,58,160.8,68.9,H,oui,master,Occitanie,oui,oui,2896,10767.206783672396,Grégoire,48,162.3,83.1,H,non,doctorat,Hauts-de-France,non,oui,2720,25409.251333464494
Renault,Jeannine,58,160.8,68.9,H,oui,master,Occitanie,oui,oui,2896,10767.206783672396,Aurore,22,175.4,70.7,H,oui,doctorat,Occitanie,oui,oui,2548,30671.639307868754
Renault,Jeannine,58,160.8,68.9,H,oui,master,Occitanie,oui,oui,2896,10767.206783672396,Rémy,61,168.9,56.4,H,oui,doctorat,Île-de-France,oui,non,1617,500.0
Renault,Jeannine,58,160.8,68.9,H,oui,master,Occitanie,oui,oui,2896,10767.206783672396,Camille,47,170.9,67.0,F,oui,aucun,Corse,non,oui,2318,500.0
Renault,Jeannine,58,160.8,68.9,H,oui,master,Occitanie,oui,oui,2896,10767.206783672396,Noémi,75,162.2,73.0,F,oui,aucun,Hauts-de-France,oui,non,1950,500.0
Renault,Jeannine,58,160.8,68.9,H,oui,master,Occitanie,oui,oui,2896,10767.206783672396,Frédéric,71,171.3,66.6,F,non,aucun,Provence-Alpes-Côte d’Azur,non,oui,4166,16365.84844311649
Giraud,Marianne,71,160.7,50.0,H,oui,bac+2,Normandie,non,oui,1523,15715.456957991031,Margot,39,173.1,116.2,H,oui,doctorat,Corse,oui,non,3843,500.0
Giraud,Marianne,71,160.7,50.0,H,oui,bac+2,Normandie,non,oui,1523,15715.456957991031,Luce,21,164.3,61.8,H,non,doctorat,Occitanie,oui,oui,2460,18350.989124561755
Giraud,Marianne,71,160.7,50.0,H,oui,bac+2,Normandie,non,oui,1523,15715.456957991031,Édouard,67,193.0,64.6,F,oui,bac,Corse,non,non,1965,500.0
Giraud,Marianne,71,160.7,50.0,H,oui,bac+2,Normandie,non,oui,1523,15715.456957991031,Dorothée,54,154.0,76.9,H,oui,bac,Provence-Alpes-Côte d’Azur,non,non,4929,7885.709414760068
Giraud,Marianne,71,160.7,50.0,H,oui,bac+2,Normandie,non,oui,1523,15715.456957991031,Paul,21,187.5,84.0,F,non,bac,Provence-Alpes-Côte d’Azur,oui,oui,2216,500.0
Giraud,Marianne,71,160.7,50.0,H,oui,bac+2,Normandie,non,oui,1523,15715.456957991031,Monique,64,145.1,60.1,F,non,aucun,Île-de-France,oui,non,3044,500.0
Giraud,Marianne,71,160.7,50.0,H,oui,bac+2,Normandie,non,oui,1523,15715.456957991031,Manon,32,165.2,57.6,H,oui,master,Hauts-de-France,non,non,1675,500.0
Giraud,Marianne,71,160.7,50.0,H,oui,bac+2,Normandie,non,oui,1523,15715.456957991031,Grégoire,39,156.5,68.9,F,oui,aucun,Normandie,non,oui,500,3134.35261872468
Giraud,Marianne,71,160.7,50.0,H,oui,bac+2,Normandie,non,oui,1523,15715.456957991031,Laurent,54,157.8,77.0,H,oui,aucun,Île-de-France,oui,non,1095,500.0
Perrin,Marc,75,157.5,78.0,H,oui,bac+2,Bretagne,oui,oui,2061,10881.746811564972,Thomas,48,175.7,87.0,F,non,bac,Bretagne,non,non,3644,500.0
Perrin,Marc,75,157.5,78.0,H,oui,bac+2,Bretagne,oui,oui,2061,10881.746811564972,Anastasie,63,172.6,72.9,F,oui,bac,Provence-Alpes-Côte d’Azur,oui,oui,3521,13079.998830444483
Perrin,Marc,75,157.5,78.0,H,oui,bac+2,Bretagne,oui,oui,2061,10881.746811564972,Pierre,52,173.8,56.5,F,oui,doctorat,Hauts-de-France,non,oui,1456,16260.606196520665
Perrin,Marc,75,157.5,78.0,H,oui,bac+2,Bretagne,oui,oui,2061,10881.746811564972,André,43,166.6,75.6,H,non,aucun,Île-de-France,non,oui,2351,538.1389872658393
Perrin,Marc,75,157.5,78.0,H,oui,bac+2,Bretagne,oui,oui,2061,10881.746811564972,Joséphine,48,172.6,40.8,H,oui,bac+2,Bretagne,non,non,2078,500.0
Perrin,Marc,75,157.5,78.0,H,oui,bac+2,Bretagne,oui,oui,2061,10881.746811564972,Alix,25,183.2,73.2,H,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,non,2307,11041.79843190141
Fontaine,Michèle,64,170.6,68.3,H,oui,master,Occitanie,non,oui,3105,33750.33374139302,Philippine,26,165.0,46.7,F,oui,aucun,Hauts-de-France,non,oui,2582,6235.305317403193
Fontaine,Michèle,64,170.6,68.3,H,oui,master,Occitanie,non,oui,3105,33750.33374139302,François,23,178.7,52.0,F,oui,doctorat,Île-de-France,non,oui,2098,37309.32824162368
Fontaine,Michèle,64,170.6,68.3,H,oui,master,Occitanie,non,oui,3105,33750.33374139302,Laetitia,29,184.2,96.1,F,oui,master,Provence-Alpes-Côte d’Azur,non,oui,3674,29741.255251340663
Fontaine,Michèle,64,170.6,68.3,H,oui,master,Occitanie,non,oui,3105,33750.33374139302,Michel,29,168.2,64.6,H,non,aucun,Provence-Alpes-Côte d’Azur,non,oui,3916,12883.177152890004
Fontaine,Michèle,64,170.6,68.3,H,oui,master,Occitanie,non,oui,3105,33750.33374139302,Luce,57,169.4,73.6,F,non,aucun,Île-de-France,non,oui,2146,5646.232267732804
Fontaine,Michèle,64,170.6,68.3,H,oui,master,Occitanie,non,oui,3105,33750.33374139302,Camille,64,178.6,72.3,H,oui,master,Hauts-de-France,oui,oui,2858,13687.97488611416
Fontaine,Charlotte,68,174.4,61.2,H,non,doctorat,Normandie,non,oui,1974,27442.43698346847,Philippine,26,165.0,46.7,F,oui,aucun,Hauts-de-France,non,oui,2582,6235.305317403193
Fontaine,Charlotte,68,174.4,61.2,H,non,doctorat,Normandie,non,oui,1974,27442.43698346847,François,23,178.7,52.0,F,oui,doctorat,Île-de-France,non,oui,2098,37309.32824162368
Fontaine,Charlotte,68,174.4,61.2,H,non,doctorat,Normandie,non,oui,1974,27442.43698346847,Laetitia,29,184.2,96.1,F,oui,master,Provence-Alpes-Côte d’Azur,non,oui,3674,29741.255251340663
Fontaine,Charlotte,68,174.4,61.2,H,non,doctorat,Normandie,non,oui,1974,27442.43698346847,Michel,29,168.2,64.6,H,non,aucun,Provence-Alpes-Côte d’Azur,non,oui,3916,12883.177152890004
Fontaine,Charlotte,68,174.4,61.2,H,non,doctorat,Normandie,non,oui,1974,27442.43698346847,Luce,57,169.4,73.6,F,non,aucun,Île-de-France,non,oui,2146,5646.232267732804
Fontaine,Charlotte,68,174.4,61.2,H,non,doctorat,Normandie,non,oui,1974,27442.43698346847,Camille,64,178.6,72.3,H,oui,master,Hauts-de-France,oui,oui,2858,13687.97488611416
Hubert,Roger,53,162.9,78.9,H,oui,bac+2,Bretagne,non,oui,2718,33064.8553352997,Valentine,69,181.9,80.6,F,non,aucun,Normandie,oui,oui,2921,500.0
Hubert,Roger,53,162.9,78.9,H,oui,bac+2,Bretagne,non,oui,2718,33064.8553352997,Aimé,22,175.6,54.7,F,non,master,Normandie,oui,non,2471,500.0
Hubert,Roger,53,162.9,78.9,H,oui,bac+2,Bretagne,non,oui,2718,33064.8553352997,Guillaume,69,152.7,92.4,F,non,doctorat,Hauts-de-France,non,non,2549,4204.374260253873
Hubert,Roger,53,162.9,78.9,H,oui,bac+2,Bretagne,non,oui,2718,33064.8553352997,Marc,43,171.5,56.8,H,non,aucun,Normandie,oui,non,1645,500.0
Hubert,Roger,53,162.9,78.9,H,oui,bac+2,Bretagne,non,oui,2718,33064.8553352997,Anaïs,65,178.5,51.6,F,non,bac,Provence-Alpes-Côte d’Azur,oui,non,4242,500.0
Joubert,Claude,38,165.8,58.6,H,non,bac+2,Occitanie,non,oui,2937,22032.7636806391,Susanne,48,172.6,64.5,F,oui,bac,Occitanie,oui,non,2672,500.0
Joubert,Claude,38,165.8,58.6,H,non,bac+2,Occitanie,non,oui,2937,22032.7636806391,Théodore,24,184.6,76.7,F,oui,bac+2,Occitanie,non,oui,3654,20362.0317246577
Joubert,Claude,38,165.8,58.6,H,non,bac+2,Occitanie,non,oui,2937,22032.7636806391,Aurélie,62,161.5,78.3,F,non,bac,Hauts-de-France,non,oui,2459,500.0
Morel,Nicolas,45,167.9,61.2,H,oui,doctorat,Bretagne,non,non,1683,8564.37132273756,Andrée,39,187.4,73.0,H,oui,bac,Corse,non,oui,1718,781.1196659634056
Morel,Nicolas,45,167.9,61.2,H,oui,doctorat,Bretagne,non,non,1683,8564.37132273756,Catherine,40,162.6,72.7,F,oui,bac+2,Île-de-France,oui,oui,3052,15589.586229794064
Morel,Nicolas,45,167.9,61.2,H,oui,doctorat,Bretagne,non,non,1683,8564.37132273756,Colette,23,165.4,81.3,H,non,doctorat,Île-de-France,oui,oui,826,11336.095160109948
Huet,Océane,38,174.0,50.7,H,oui,bac,Occitanie,non,non,3089,500.0,Nicole,64,176.8,49.5,H,oui,bac,Auvergne-Rhône-Alpes,non,non,3954,3333.4100172614385
Huet,Océane,38,174.0,50.7,H,oui,bac,Occitanie,non,non,3089,500.0,Benoît,72,165.8,69.1,F,oui,bac,Corse,oui,non,2974,500.0
Huet,Océane,38,174.0,50.7,H,oui,bac,Occitanie,non,non,3089,500.0,Gérard,65,186.5,79.3,F,oui,bac+2,Île-de-France,oui,non,2787,500.0
Dupuis,Colette,67,161.4,57.6,H,oui,doctorat,Normandie,non,oui,2225,27664.48623166467,Isabelle,20,154.3,90.3,H,non,aucun,Île-de-France,non,oui,1766,7730.411657119834
Dupuis,Colette,67,161.4,57.6,H,oui,doctorat,Normandie,non,oui,2225,27664.48623166467,Théophile,40,167.2,89.4,H,non,master,Normandie,oui,non,3006,500.0
Dupuis,Colette,67,161.4,57.6,H,oui,doctorat,Normandie,non,oui,2225,27664.48623166467,Suzanne,32,172.9,84.4,F,non,master,Bretagne,oui,oui,1550,12689.700967675662
Dupuis,Colette,67,161.4,57.6,H,oui,doctorat,Normandie,non,oui,2225,27664.48623166467,Nathalie,37,144.8,67.7,H,oui,master,Normandie,oui,non,3772,3349.2532593637416
Morin,Margot,66,165.7,74.7,F,oui,master,Auvergne-Rhône-Alpes,non,non,1839,500.0,Cécile,22,180.4,62.3,H,non,master,Île-de-France,non,non,2176,500.0
Morin,Margot,66,165.7,74.7,F,oui,master,Auvergne-Rhône-Alpes,non,non,1839,500.0,Nicole,27,158.0,83.4,F,non,master,Île-de-France,non,oui,3571,18363.979911019174
Morin,Margot,66,165.7,74.7,F,oui,master,Auvergne-Rhône-Alpes,non,non,1839,500.0,Frédérique,53,166.3,76.6,H,non,master,Occitanie,oui,oui,2722,6026.811863840182
Morin,Margot,66,165.7,74.7,F,oui,master,Auvergne-Rhône-Alpes,non,non,1839,500.0,Chantal,50,167.6,86.8,H,oui,bac,Normandie,non,oui,2723,18979.58809579048
Morin,Margot,66,165.7,74.7,F,oui,master,Auvergne-Rhône-Alpes,non,non,1839,500.0,Denise,51,164.4,77.2,H,non,doctorat,Occitanie,non,oui,500,16557.94379505612
